Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2025,"Carlos Santana","CLE",29,120,105,23,19,2,0,2,12,7,11,1,21,2,2,0,1,2,0,0.219047619,2396
2025,"Tommy Pham","PIT",28,105,94,16,12,4,0,0,9,6,9,1,29,1,1,0,6,3,0,0.170212765,2967
2025,"Jason Heyward","SDP",18,56,49,10,7,2,0,1,5,6,5,0,12,0,1,0,0,0,1,0.204081632,4940
2025,"Justin Turner","CHC",18,54,44,7,7,0,0,0,4,5,7,0,13,1,2,0,0,1,0,0.159090909,5235
2025,"Freddie Freeman","LAD",20,81,69,22,10,7,0,5,13,17,10,1,13,1,1,0,2,0,1,0.318840579,5361
2025,"Jose Altuve","HOU",29,127,117,32,25,3,0,4,15,14,9,1,25,0,1,0,3,3,2,0.273504273,5417
2025,"Kyle Higashioka","TEX",17,61,59,15,9,5,0,1,3,8,2,0,10,0,0,0,1,0,0,0.254237288,5517
2025,"Wilmer Flores","SFG",31,117,109,25,18,0,0,7,13,28,7,0,26,1,0,0,2,1,0,0.229357798,5827
2025,"Martin Maldonado","SDP",16,44,43,9,8,0,0,1,2,2,1,0,12,0,0,0,2,0,0,0.209302325,6887
2025,"Salvador Perez","KCR",30,123,115,27,15,10,0,2,8,15,7,0,24,0,0,0,2,0,0,0.234782608,7304
2025,"Travis d'Arnaud","LAA",10,34,33,5,3,2,0,0,0,1,0,0,10,1,0,0,1,0,0,0.151515151,7739
2025,"Miguel Rojas","LAD",17,45,44,12,10,2,0,0,2,2,1,0,6,0,0,0,2,0,0,0.272727272,7802
2025,"Donovan Solano","SEA",18,49,47,7,6,1,0,0,1,1,1,0,14,0,1,0,0,0,0,0.14893617,8623
2025,"Paul Goldschmidt","NYY",31,130,118,42,32,8,0,2,17,13,9,1,25,1,1,0,3,1,0,0.355932203,9218
2025,"Starling Marte","NYM",20,62,52,9,5,2,0,2,7,10,4,0,12,5,1,0,0,2,0,0.173076923,9241
2025,"Christian Vazquez","MIN",14,43,39,6,2,4,0,0,1,1,3,0,8,0,1,0,1,0,1,0.153846153,9774
2025,"Nolan Arenado","STL",28,122,107,26,14,9,0,3,13,13,14,3,9,1,0,0,2,1,0,0.242990654,9777
2025,"Andrew McCutchen","PIT",25,95,83,23,14,6,0,3,10,12,12,0,17,0,0,0,3,1,0,0.277108433,9847
2025,"Mike Trout","LAA",29,121,106,19,8,1,1,9,14,18,12,2,36,1,2,0,1,2,0,0.179245283,10155
2025,"Jose Iglesias","SDP",22,80,72,20,16,4,0,0,4,10,3,0,11,3,0,2,1,2,0,0.277777777,10231
2025,"Randal Grichuk","ARI",21,45,41,9,2,7,0,0,5,5,4,1,12,0,0,0,2,0,0,0.219512195,10243
2025,"Marcell Ozuna","ATL",27,119,92,26,18,3,0,5,15,12,26,0,24,0,1,0,2,0,0,0.282608695,10324
2025,"Enrique Hernandez","LAD",23,72,64,12,6,1,0,5,8,13,6,0,20,0,1,1,2,0,0,0.1875,10472
2025,"Rob Brantly","MIA",3,7,7,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571428,10655
2025,"Gio Urshela","ATH",23,83,77,16,8,7,1,0,3,9,5,0,14,0,0,1,2,0,0,0.207792207,10681
2025,"Jurickson Profar","ATL",4,16,15,3,3,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0.2,10815
2025,"Gary Sanchez","BAL",11,35,30,3,3,0,0,0,1,4,1,0,12,3,1,0,0,0,0,0.1,11442
2025,"Mark Canha","KCR",12,30,26,9,7,2,0,0,5,2,2,0,6,1,1,0,0,0,0,0.346153846,11445
2025,"Christian Yelich","MIL",30,129,109,24,16,3,0,5,14,23,18,1,32,1,1,0,1,6,0,0.220183486,11477
2025,"Michael A. Taylor","CHW",22,61,58,12,6,4,1,1,8,5,3,0,15,0,0,0,1,3,0,0.206896551,11489
2025,"Manny Machado","SDP",30,122,111,31,19,10,0,2,18,13,10,1,20,0,1,0,4,6,1,0.279279279,11493
2025,"Bryce Harper","PHI",30,135,111,26,15,6,0,5,18,16,24,2,25,0,0,0,2,6,0,0.234234234,11579
2025,"Willson Contreras","STL",30,131,117,26,18,5,0,3,13,12,9,1,34,4,0,1,6,2,0,0.222222222,11609
2025,"Elias Diaz","SDP",21,65,56,12,9,1,0,2,8,5,8,0,12,0,0,1,3,0,0,0.214285714,11680
2025,"Nick Castellanos","PHI",30,122,111,30,19,8,0,3,13,16,9,0,24,1,1,0,2,0,0,0.27027027,11737
2025,"J.T. Realmuto","PHI",26,107,97,23,16,4,1,2,9,8,10,1,30,0,0,0,6,4,0,0.237113402,11739
2025,"Joc Pederson","TEX",26,84,74,8,4,3,1,0,3,1,7,0,20,2,0,0,4,0,0,0.108108108,11899
2025,"Nick Martini","COL",24,65,58,14,12,2,0,0,6,2,7,1,9,0,0,0,1,0,0,0.24137931,12005
2025,"Jon Berti","CHC",18,52,47,14,12,2,0,0,9,1,3,0,11,2,0,0,0,7,0,0.29787234,12037
2025,"Max Kepler","PHI",27,108,95,24,15,6,0,3,14,7,12,1,19,1,0,0,2,0,0,0.252631578,12144
2025,"Nick Ahmed","TEX",4,8,7,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,12147
2025,"Eddie Rosario","2 Tms",3,7,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.142857142,12155
2025,"Austin Barnes","LAD",10,33,32,8,6,2,0,0,4,2,1,0,8,0,0,0,1,0,0,0.25,12158
2025,"Xander Bogaerts","SDP",30,118,103,25,16,8,0,1,13,8,13,2,26,1,1,0,3,4,0,0.242718446,12161
2025,"Colin Rea","CHC",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12317
2025,"Kevin Pillar","TEX",15,34,34,9,7,2,0,0,6,1,0,0,6,0,0,0,0,3,0,0.264705882,12434
2025,"Marcus Semien","TEX",30,124,110,20,17,1,0,2,9,13,12,0,24,0,2,0,3,0,1,0.181818181,12533
2025,"Eugenio Suarez","ARI",30,120,105,21,6,5,0,10,18,20,12,1,33,3,0,0,2,1,0,0.2,12552
2025,"Trevor Story","BOS",30,131,123,32,25,2,0,5,15,16,6,0,37,2,0,0,0,6,0,0.260162601,12564
2025,"George Springer","TOR",27,102,85,26,16,7,1,2,11,12,15,1,24,0,1,0,2,4,0,0.305882352,12856
2025,"Francisco Lindor","NYM",30,137,120,37,26,5,0,6,22,16,9,0,18,5,3,0,1,2,1,0.308333333,12916
2025,"Brandon Nimmo","NYM",29,120,111,24,14,4,0,6,13,21,7,1,21,0,2,0,3,0,1,0.216216216,12927
2025,"Austin Hedges","CLE",10,32,25,4,2,0,0,2,3,2,6,0,12,0,0,1,0,1,0,0.16,12976
2025,"Javier Baez","DET",24,86,81,24,17,6,0,1,8,11,4,0,22,1,0,0,1,1,1,0.296296296,12979
2025,"Teoscar Hernandez","LAD",29,121,116,36,18,9,0,9,19,32,3,0,22,0,1,0,3,4,0,0.310344827,13066
2025,"Josh Bell","WSN",28,114,102,14,9,0,1,4,11,13,11,0,26,1,0,0,4,0,1,0.137254901,13145
2025,"Jorge Polanco","SEA",21,80,73,28,15,4,0,9,12,25,4,0,9,1,1,1,0,1,1,0.383561643,13152
2025,"Orlando Arcia","ATL",9,31,30,6,5,1,0,0,1,1,1,0,8,0,0,0,0,0,0,0.2,13185
2025,"Max Muncy","LAD",29,110,93,18,11,5,1,1,7,5,15,0,35,1,1,0,1,0,0,0.193548387,13301
2025,"Omar Narvaez","CHW",3,10,7,2,2,0,0,0,1,3,2,0,1,0,1,0,0,0,0,0.285714285,13338
2025,"Christian Walker","HOU",29,119,107,21,12,5,0,4,13,9,9,0,36,3,0,0,5,0,0,0.196261682,13419
2025,"Jose Ramirez","CLE",29,120,106,28,18,5,0,5,13,14,9,2,14,1,4,0,0,6,2,0.264150943,13510
2025,"Jesse Winker","NYM",21,69,61,13,6,4,2,1,7,9,7,1,17,0,1,0,1,1,0,0.213114754,13590
2025,"Mookie Betts","LAD",28,124,108,27,19,3,1,4,19,19,14,0,10,1,1,0,3,2,0,0.25,13611
2025,"Ketel Marte","ARI",8,32,26,9,6,3,0,0,6,1,6,0,4,0,0,0,0,0,1,0.346153846,13613
2025,"Carson Kelly","CHC",17,67,50,18,9,1,1,7,13,21,15,0,6,1,1,0,1,0,0,0.36,13620
2025,"Jeimer Candelario","CIN",22,91,80,9,5,2,0,2,3,10,9,0,29,0,2,0,1,0,1,0.1125,13621
2025,"Corey Seager","TEX",21,84,77,22,16,2,0,4,8,6,7,1,15,0,0,0,1,0,0,0.285714285,13624
2025,"Tyrone Taylor","NYM",23,85,81,18,13,2,2,1,9,6,2,0,19,2,0,0,1,2,1,0.222222222,13675
2025,"Jacob Stallings","COL",16,57,49,9,6,3,0,0,4,5,5,0,20,2,0,1,1,0,0,0.183673469,13723
2025,"Tomas Nido","DET",6,22,20,7,7,0,0,0,2,2,0,0,6,1,0,1,1,0,0,0.35,13755
